order_id,order_date,customer_id,product_id,warehouse_id,quantity,sales_amount,discount,delivery_days
O18884,2024-08-11,C2970,P0230,W001,6,17279.14,0.02,2
O18885,2024-06-14,C3869,P0236,W002,8,28010.41,0.07,2
O18886,2025-08-09,C2579,P0063,W005,5,5316.62,0.04,13
O18887,2025-09-15,C2225,P0377,W003,7,3952.8,0.01,4
O18888,2025-02-05,C1590,P0326,W003,1,2381.78,0.17,7
O18889,2026-03-18,C2160,P0050,W001,8,5648.83,0.15,8
O18890,2024-11-05,C0177,P0260,W004,8,22565.89,0.09,15
O18891,2025-05-12,C3712,P0314,W004,1,4753.01,0.22,7
O18892,2025-11-28,C0383,P0113,W005,4,9057.16,0.18,5
O18893,2025-04-19,C0825,P0210,W003,5,20323.91,0.14,8
O18894,2025-11-08,C2135,P0454,W002,1,5212.07,0.09,15
O18895,2025-02-01,C3442,P0388,W002,2,2378.3,0.04,3
O18896,2025-07-22,C1904,P0188,W003,8,22647.97,0.21,9
O18897,2025-12-04,C3749,P0022,W002,1,4463.4,0.17,10
O18898,2025-05-22,C0934,P0248,W004,10,46734.87,0.15,4
O18899,2025-11-27,C2001,P0202,W005,2,7996.28,0.04,12
O18900,2026-05-19,C0880,P0223,W005,8,24565.82,0.2,15
O18901,2026-04-24,C1662,P0262,W002,3,2373.32,0.22,3
O18902,2025-10-20,C1479,P0101,W004,6,25296.92,0.15,5
O18903,2025-03-10,C1335,P0096,W001,10,4483.52,0.05,2
O18904,2026-05-11,C2164,P0082,W003,3,18176.86,0.04,15
O18905,2024-10-18,C4089,P0467,W001,7,27280.25,0.23,14
O18906,2024-06-15,C0275,P0417,W003,3,6392.98,0.17,9
O18907,2024-08-30,C0885,P0449,W004,4,3475.98,0.18,12
O18908,2024-10-06,C4095,P0016,W005,3,8865.45,0.07,2
O18909,2025-10-29,C3132,P0495,W002,4,9067.74,0.25,15
O18910,2025-02-07,C0278,P0001,W003,9,29767.73,0.14,6
O18911,2024-08-18,C3854,P0133,W004,10,3294.15,0.07,15
O18912,2025-09-06,C4262,P0314,W001,6,28518.05,0.22,11
O18913,2024-10-21,C0338,P0020,W001,3,14526.52,0.09,5
O18914,2024-11-25,C3992,P0471,W001,10,71711.23,0.04,11
O18915,2025-10-27,C4587,P0076,W004,7,27943.68,0.06,10
O18916,2024-12-28,C3706,P0190,W003,10,41523.27,0.19,12
O18917,2024-10-28,C1793,P0002,W001,4,10290.1,0.22,14
O18918,2025-10-29,C0291,P0162,W004,3,4784.36,0.03,11
O18919,2026-02-21,C3173,P0196,W003,4,10298.99,0.03,11
O18920,2025-10-02,C1981,P0301,W002,8,50706.44,0.09,8
O18921,2026-03-13,C1981,P0130,W005,8,9835.52,0.02,4
O18922,2024-06-22,C0985,P0132,W002,2,11537.74,0.04,10
O18923,2024-10-12,C0117,P0172,W002,8,6084.07,0.19,11
O18924,2025-05-06,C0834,P0241,W005,4,3568.33,0.09,2
O18925,2024-10-16,C4800,P0111,W004,6,30319.5,0.19,6
O18926,2025-04-08,C2964,P0007,W005,10,75454.92,0.09,14
O18927,2025-01-13,C0617,P0283,W003,5,11158.6,0.18,6
O18928,2025-04-18,C2983,P0360,W003,2,8694.57,0.13,13
O18929,2026-03-25,C2443,P0293,W005,1,4207.11,0.01,8
O18930,2026-05-18,C2318,P0316,W001,10,57261.28,0.17,14
O18931,2024-11-13,C3637,P0279,W003,8,30415.11,0.15,2
O18932,2025-01-22,C2306,P0160,W005,8,24252.38,0.12,10
O18933,2026-02-26,C2330,P0198,W002,1,5558.48,0.03,10
O18934,2025-12-13,C2642,P0016,W001,10,25102.88,0.21,5
O18935,2025-10-04,C4188,P0216,W002,5,19551.56,0.1,3
O18936,2025-05-15,C4514,P0320,W004,7,5720.86,0.05,14
O18937,2025-07-05,C0986,P0427,W002,10,65619.14,0.06,7
O18938,2025-09-20,C1497,P0405,W002,10,9738.51,0.03,2
O18939,2026-01-06,C3522,P0316,W002,2,12142.15,0.12,2
O18940,2025-03-15,C1486,P0051,W002,8,7965.86,0.1,6
O18941,2025-07-25,C4210,P0072,W004,8,33178.75,0.09,1
O18942,2025-07-11,C1312,P0327,W002,4,16690.03,0.24,8
O18943,2025-04-30,C1892,P0145,W005,8,44791.64,0.08,2
O18944,2024-11-05,C4285,P0276,W002,4,17189.89,0.2,5
O18945,2024-11-25,C4583,P0211,W001,5,23033.83,0.09,12
O18946,2025-01-22,C1556,P0240,W001,7,22166.73,0.21,15
O18947,2025-03-21,C0281,P0054,W005,1,5175.22,0.14,12
O18948,2025-04-01,C4224,P0002,W001,6,18799.23,0.05,2
O18949,2026-01-27,C2827,P0430,W005,9,67495.0,0.16,5
O18950,2024-08-24,C1898,P0280,W005,1,2003.87,0.03,10
O18951,2025-02-13,C3190,P0311,W003,8,38459.99,0.06,15
O18952,2024-12-07,C3288,P0094,W005,10,45457.0,0.07,15
O18953,2024-08-22,C4812,P0201,W001,3,2433.74,0.04,7
O18954,2024-07-08,C1291,P0240,W005,8,28540.16,0.11,6
O18955,2025-09-06,C1404,P0443,W003,5,19763.9,0.16,6
O18956,2025-04-05,C1402,P0070,W005,2,5358.24,0.09,2
O18957,2026-01-23,C0858,P0316,W005,4,25388.14,0.08,6
O18958,2025-12-05,C3497,P0396,W003,10,42463.68,0.19,10
O18959,2026-05-01,C2405,P0103,W005,7,27218.69,0.23,3
O18960,2025-02-08,C4847,P0446,W005,8,35033.78,0.16,3
O18961,2024-09-25,C2217,P0458,W002,7,21317.49,0.08,3
O18962,2026-01-07,C4788,P0096,W004,4,1604.63,0.15,4
O18963,2024-12-25,C3766,P0082,W001,3,16662.12,0.12,14
O18964,2026-02-14,C4289,P0176,W004,8,39588.28,0.24,9
O18965,2026-03-25,C4028,P0385,W002,6,19428.93,0.02,15
O18966,2025-03-02,C1878,P0367,W005,2,4596.73,0.14,10
O18967,2024-07-30,C1842,P0445,W001,6,33884.33,0.07,5
O18968,2025-11-13,C0117,P0053,W001,9,22224.1,0.2,6
O18969,2024-10-02,C4166,P0006,W004,5,16502.46,0.03,9
O18970,2024-11-23,C3552,P0145,W001,6,32863.43,0.1,1
O18971,2024-08-23,C4141,P0469,W002,8,22526.13,0.17,11
O18972,2024-07-03,C1357,P0295,W003,7,28793.84,0.15,14
O18973,2025-09-11,C3067,P0141,W002,9,50898.42,0.23,6
O18974,2024-08-21,C0382,P0047,W001,10,14633.67,0.14,1
O18975,2024-08-15,C0035,P0428,W005,6,31901.36,0.22,4
O18976,2025-02-07,C0748,P0130,W004,4,4867.58,0.03,6
O18977,2025-08-22,C1337,P0289,W003,8,47065.89,0.13,4
O18978,2025-12-15,C1705,P0496,W003,9,7809.43,0.11,2
O18979,2024-11-23,C2464,P0292,W004,10,53352.81,0.21,4
O18980,2025-07-05,C1720,P0368,W005,8,42550.5,0.04,13
O18981,2025-12-27,C1363,P0452,W002,1,6204.08,0.11,5
O18982,2025-10-12,C0323,P0042,W001,5,12532.75,0.09,11
O18983,2025-06-19,C0002,P0093,W001,9,32272.32,0.14,6
O18984,2024-09-24,C4223,P0385,W005,5,15364.72,0.07,6
O18985,2025-10-28,C4977,P0402,W005,10,66562.48,0.15,15
O18986,2024-11-24,C0414,P0095,W002,6,7756.78,0.02,6
O18987,2026-02-13,C2264,P0229,W001,3,16045.12,0.14,11
O18988,2024-11-30,C2811,P0125,W002,4,14788.26,0.12,10
O18989,2024-08-16,C3035,P0115,W003,2,3187.6,0.04,8
O18990,2025-09-16,C1235,P0195,W004,10,33215.02,0.17,12
O18991,2025-02-13,C4047,P0033,W001,5,4275.7,0.04,2
O18992,2024-07-25,C4200,P0030,W005,6,16147.93,0.25,2
O18993,2024-07-23,C2086,P0402,W001,4,30697.05,0.02,3
O18994,2026-05-21,C3540,P0199,W005,3,12202.51,0.21,2
O18995,2025-02-10,C2639,P0332,W005,1,3072.57,0.23,5
O18996,2024-12-27,C0127,P0038,W005,10,31359.71,0.23,12
O18997,2024-09-19,C2857,P0164,W001,7,31453.02,0.12,2
O18998,2025-10-14,C2752,P0114,W004,2,6307.15,0.15,13
O18999,2024-10-24,C2598,P0379,W002,2,606.28,0.25,9
O19000,2025-06-23,C2222,P0167,W005,7,20697.46,0.0,12
O19001,2024-11-06,C3868,P0152,W004,5,9162.0,0.1,6
O19002,2024-06-12,C1447,P0382,W005,5,3465.84,0.11,15
O19003,2025-02-08,C0207,P0379,W005,9,3273.94,0.1,1
O19004,2026-01-16,C1262,P0025,W002,7,34533.41,0.21,7
O19005,2025-11-04,C1676,P0387,W001,6,25240.08,0.17,15
O19006,2024-10-29,C4231,P0116,W005,8,36533.23,0.1,9
O19007,2025-04-09,C0791,P0423,W004,4,17619.86,0.01,14
O19008,2025-12-19,C3633,P0102,W005,10,47821.1,0.03,4
O19009,2024-10-29,C3294,P0069,W001,10,14265.79,0.04,15
O19010,2024-07-31,C1076,P0098,W005,2,10415.55,0.01,8
O19011,2025-09-13,C3999,P0211,W004,5,24046.3,0.05,5
O19012,2025-09-21,C1065,P0285,W004,7,14746.38,0.08,2
O19013,2025-01-26,C1595,P0234,W002,7,39734.54,0.21,14
O19014,2025-03-01,C0067,P0395,W005,8,19193.8,0.05,8
O19015,2025-08-03,C1311,P0409,W005,3,8068.47,0.08,9
O19016,2025-11-24,C2266,P0371,W004,7,22140.98,0.25,5
O19017,2026-04-04,C4412,P0341,W004,3,3160.71,0.18,9
O19018,2025-03-03,C2129,P0198,W002,2,11116.96,0.03,3
O19019,2025-07-05,C0755,P0075,W003,8,30291.88,0.16,3
O19020,2025-02-21,C3186,P0189,W005,9,41469.21,0.24,1
O19021,2024-08-12,C4891,P0061,W004,9,23317.78,0.2,10
O19022,2025-01-26,C0915,P0419,W005,2,3159.15,0.07,2
O19023,2025-12-07,C4249,P0498,W001,2,7222.36,0.02,9
O19024,2024-10-13,C4243,P0070,W004,8,19548.76,0.17,15
O19025,2025-08-13,C0891,P0433,W005,5,15286.96,0.23,5
O19026,2026-02-02,C0401,P0500,W001,8,4181.58,0.11,11
O19027,2024-10-22,C3494,P0071,W002,4,18008.03,0.13,9
O19028,2026-04-13,C4593,P0033,W001,6,4863.6,0.09,2
O19029,2026-02-08,C0124,P0465,W003,3,8515.99,0.2,3
O19030,2024-08-20,C2178,P0424,W003,10,15245.33,0.19,5
O19031,2025-02-06,C3870,P0486,W005,6,28662.16,0.09,10
O19032,2025-06-14,C3631,P0045,W003,4,6916.84,0.12,3
O19033,2025-08-28,C1124,P0193,W005,9,56996.11,0.01,9
O19034,2025-03-29,C2778,P0444,W001,8,33463.31,0.22,13
O19035,2025-01-10,C1737,P0018,W004,2,1288.35,0.21,13
O19036,2026-03-23,C3988,P0092,W002,7,19635.28,0.23,6
O19037,2024-07-01,C1440,P0271,W002,8,19072.21,0.02,6
O19038,2025-12-05,C2941,P0400,W004,3,9890.33,0.07,11
O19039,2026-04-16,C2342,P0172,W005,4,3342.48,0.11,7
O19040,2025-03-03,C0983,P0288,W004,7,14666.2,0.08,13
O19041,2026-01-25,C0329,P0085,W004,8,26172.88,0.24,12
O19042,2026-03-05,C1077,P0343,W002,5,15377.65,0.05,5
O19043,2026-01-16,C1987,P0152,W005,7,11401.6,0.2,7
O19044,2026-03-03,C1223,P0205,W003,6,30992.89,0.04,6
O19045,2024-06-24,C0539,P0004,W005,5,16123.38,0.23,2
O19046,2024-10-15,C2749,P0156,W001,9,50234.18,0.09,7
O19047,2024-12-07,C1195,P0040,W002,5,7343.66,0.04,12
O19048,2026-04-18,C3624,P0126,W004,3,13138.44,0.04,10
O19049,2025-09-16,C2474,P0263,W004,3,8244.32,0.18,14
O19050,2026-04-19,C2136,P0211,W002,2,9112.28,0.1,2
O19051,2025-07-22,C4098,P0308,W001,10,19454.22,0.03,1
O19052,2024-10-18,C2012,P0264,W004,3,3689.43,0.14,11
O19053,2024-10-29,C4873,P0218,W003,8,10800.24,0.25,14
O19054,2026-05-14,C4537,P0372,W003,10,8475.83,0.11,12
O19055,2025-06-30,C1838,P0203,W002,1,486.04,0.04,6
O19056,2025-07-28,C0781,P0184,W002,8,41828.54,0.1,1
O19057,2024-08-18,C0609,P0450,W004,9,41187.25,0.14,5
O19058,2025-07-08,C0988,P0448,W001,6,11447.26,0.15,1
O19059,2025-03-19,C3943,P0208,W001,6,20702.14,0.19,1
O19060,2025-03-13,C2468,P0305,W004,10,9436.8,0.13,5
O19061,2025-10-18,C3256,P0356,W003,4,19817.63,0.07,1
O19062,2025-09-30,C3216,P0008,W002,5,11661.82,0.21,14
O19063,2026-02-23,C3289,P0412,W005,9,37126.03,0.16,1
O19064,2025-12-18,C4626,P0418,W002,1,611.13,0.11,15
O19065,2025-10-04,C1379,P0188,W005,2,7095.41,0.01,10
O19066,2026-06-06,C2606,P0165,W001,10,25196.21,0.07,5
O19067,2025-08-18,C2117,P0065,W003,6,14321.84,0.25,9
O19068,2024-08-21,C3051,P0100,W001,8,5688.12,0.25,15
O19069,2025-03-24,C4055,P0318,W002,4,20805.15,0.05,7
O19070,2025-01-20,C1462,P0274,W002,5,19688.64,0.12,5
O19071,2025-08-04,C1047,P0345,W003,2,7767.01,0.11,8
O19072,2025-01-13,C0942,P0232,W004,10,57880.7,0.04,6
O19073,2025-05-22,C0232,P0234,W002,4,24142.51,0.16,5
O19074,2025-04-24,C0308,P0227,W003,6,12467.45,0.07,12
O19075,2025-08-28,C4855,P0448,W005,6,10235.19,0.24,7
O19076,2026-06-04,C1307,P0418,W002,3,1792.18,0.13,1
O19077,2025-11-27,C2890,P0095,W005,10,11872.62,0.1,9
O19078,2024-10-22,C0914,P0154,W002,4,2042.86,0.03,5
O19079,2025-06-06,C0929,P0044,W005,10,50023.04,0.2,6
O19080,2025-10-16,C1791,P0043,W001,6,7642.93,0.19,4
O19081,2024-10-23,C0101,P0436,W001,3,10230.22,0.24,12
O19082,2025-05-03,C4205,P0495,W002,10,25087.41,0.17,5
O19083,2024-08-23,C4494,P0470,W004,2,4292.03,0.2,4
O19084,2026-01-23,C3884,P0393,W002,3,23666.82,0.1,10
O19085,2024-08-06,C3948,P0317,W003,7,32629.17,0.25,4
O19086,2025-12-28,C3372,P0329,W003,1,3633.46,0.2,5
O19087,2026-02-23,C4436,P0019,W001,2,12952.7,0.04,13
O19088,2024-11-28,C2975,P0381,W001,8,21929.15,0.06,11
O19089,2025-06-29,C1986,P0271,W003,7,14304.16,0.16,11
O19090,2025-01-17,C4993,P0001,W004,5,19037.5,0.01,1
O19091,2025-07-23,C1491,P0436,W003,3,12518.56,0.07,3
O19092,2026-01-12,C0145,P0224,W004,7,21105.19,0.23,8
O19093,2024-08-13,C4402,P0028,W001,6,10412.46,0.01,14
O19094,2025-03-16,C1938,P0076,W004,8,31256.15,0.08,11
O19095,2024-09-30,C3192,P0462,W001,1,2298.67,0.23,14
O19096,2025-08-02,C3428,P0099,W001,4,3570.48,0.12,1
O19097,2024-07-05,C4283,P0103,W001,4,17573.48,0.13,11
O19098,2025-02-13,C2695,P0275,W001,4,22251.86,0.08,12
O19099,2024-08-14,C4294,P0017,W004,7,36655.49,0.24,14
O19100,2024-11-16,C3314,P0440,W003,1,4294.99,0.09,3
O19101,2025-09-02,C1434,P0110,W001,3,4485.34,0.17,5
O19102,2026-01-26,C3457,P0113,W003,4,9278.07,0.16,2
O19103,2024-12-14,C3394,P0280,W003,5,7953.52,0.23,3
O19104,2025-12-22,C2167,P0029,W003,7,9052.8,0.12,1
O19105,2025-02-25,C4590,P0228,W005,2,3643.27,0.19,5
O19106,2025-07-07,C1879,P0432,W001,8,36293.86,0.14,2
O19107,2025-09-07,C3707,P0192,W002,3,9112.61,0.1,4
O19108,2025-10-28,C3610,P0182,W001,3,6239.28,0.11,10
O19109,2024-08-13,C4856,P0103,W001,9,37722.38,0.17,13
O19110,2026-04-14,C2290,P0052,W001,4,6627.97,0.08,1
O19111,2025-11-07,C2064,P0412,W003,9,34474.17,0.22,8
O19112,2026-05-27,C1626,P0464,W005,7,24550.44,0.08,13
O19113,2025-07-25,C3913,P0465,W004,7,23099.63,0.07,6
O19114,2025-02-01,C3492,P0387,W004,6,24935.99,0.18,3
O19115,2025-07-16,C2042,P0500,W001,7,3247.77,0.21,5
O19116,2025-03-14,C0361,P0386,W001,7,21649.91,0.23,6
O19117,2026-06-01,C2323,P0025,W002,7,33222.02,0.24,1
O19118,2024-09-21,C0409,P0418,W003,9,5005.75,0.19,13
O19119,2026-04-25,C0898,P0042,W002,10,25340.94,0.08,13
O19120,2025-08-04,C2321,P0326,W004,4,9412.35,0.18,9
O19121,2025-01-15,C4758,P0312,W002,4,14403.01,0.22,10
O19122,2025-10-25,C2987,P0310,W001,5,11321.77,0.21,8
O19123,2025-01-22,C3371,P0130,W001,3,3236.69,0.14,10
O19124,2026-02-15,C1271,P0255,W005,10,54701.28,0.1,6
O19125,2025-07-04,C1336,P0022,W002,8,34416.58,0.2,11
O19126,2025-10-18,C1631,P0162,W002,2,2597.69,0.21,6
O19127,2025-04-13,C0082,P0255,W003,5,23703.89,0.22,1
O19128,2025-12-16,C2872,P0357,W001,3,14848.56,0.18,6
O19129,2025-12-05,C3691,P0184,W005,7,34973.31,0.14,6
O19130,2025-07-14,C3514,P0109,W005,3,5966.41,0.11,2
O19131,2025-03-15,C4417,P0028,W005,2,3085.17,0.12,2
O19132,2025-04-12,C1627,P0039,W002,5,28907.4,0.19,2
O19133,2025-08-19,C2690,P0050,W004,3,2317.68,0.07,6
O19134,2026-03-22,C2704,P0155,W004,6,32104.46,0.03,1
O19135,2025-01-17,C2508,P0148,W003,1,3576.32,0.16,9
O19136,2026-03-19,C4166,P0211,W001,2,8606.05,0.15,1
O19137,2025-12-08,C1939,P0482,W001,10,40996.45,0.07,6
O19138,2026-03-19,C1417,P0336,W001,3,12568.6,0.17,10
O19139,2025-12-31,C2943,P0432,W002,3,14084.97,0.11,12
O19140,2026-01-19,C3130,P0162,W001,1,1545.46,0.06,11
O19141,2024-07-08,C4505,P0236,W002,4,14456.99,0.04,4
O19142,2026-06-08,C4265,P0049,W001,5,15930.72,0.08,11
O19143,2026-04-27,C2479,P0235,W002,10,71302.84,0.02,13
O19144,2025-06-21,C1372,P0477,W005,9,6521.38,0.25,7
O19145,2026-02-16,C4336,P0037,W001,6,17615.1,0.24,3
O19146,2025-12-09,C4334,P0493,W002,4,21623.2,0.18,8
O19147,2025-04-17,C4320,P0194,W004,5,1432.39,0.21,12
O19148,2024-11-25,C1175,P0379,W004,1,335.48,0.17,6
O19149,2024-07-23,C1389,P0029,W001,7,8024.07,0.22,4
O19150,2024-06-11,C1111,P0294,W001,3,10814.34,0.04,7
O19151,2024-07-27,C1986,P0286,W002,4,25192.67,0.14,5
O19152,2026-05-21,C1924,P0361,W004,6,8209.01,0.02,15
O19153,2025-07-24,C2534,P0189,W001,10,49108.28,0.19,9
O19154,2024-08-21,C4700,P0392,W002,3,10679.58,0.1,2
O19155,2024-08-24,C0867,P0199,W005,7,29914.18,0.17,14
O19156,2024-12-07,C2882,P0077,W003,7,23451.06,0.18,8
O19157,2026-06-02,C1546,P0298,W002,3,20170.03,0.07,12
O19158,2025-12-01,C4923,P0334,W001,3,12886.68,0.12,4
O19159,2025-03-01,C1843,P0378,W003,5,16367.26,0.14,2
O19160,2025-11-07,C0783,P0280,W002,3,4710.14,0.24,6
O19161,2024-07-12,C4327,P0336,W003,8,38765.8,0.04,6
O19162,2026-04-13,C0264,P0021,W005,7,30869.96,0.14,12
O19163,2025-02-10,C1992,P0451,W004,10,31357.84,0.14,15
O19164,2025-10-01,C2209,P0024,W003,10,63775.8,0.06,15
O19165,2025-10-10,C4293,P0382,W003,9,6098.32,0.13,10
O19166,2026-04-01,C4718,P0072,W003,2,7474.33,0.18,15
O19167,2024-11-16,C4796,P0040,W004,9,10740.11,0.22,15
O19168,2024-07-28,C1183,P0072,W005,9,40197.33,0.02,12
O19169,2025-06-19,C3689,P0044,W004,7,37642.34,0.14,15
O19170,2026-03-01,C1388,P0470,W004,1,2065.54,0.23,14
O19171,2026-05-01,C1084,P0214,W002,5,17020.77,0.06,8
O19172,2024-12-05,C0399,P0404,W003,9,22708.2,0.19,13
O19173,2024-06-15,C0046,P0314,W005,7,41802.1,0.02,1
O19174,2025-01-27,C0790,P0370,W004,6,11932.94,0.06,13
O19175,2025-08-23,C1787,P0236,W004,4,14155.8,0.06,10
O19176,2026-06-09,C2681,P0089,W005,10,19183.59,0.1,5
O19177,2024-11-21,C3850,P0157,W004,2,2564.1,0.08,14
O19178,2025-03-28,C1471,P0010,W005,6,9856.29,0.02,11
O19179,2024-08-07,C4685,P0302,W002,8,4918.17,0.24,13
O19180,2024-10-20,C3312,P0195,W004,10,33215.02,0.17,6
O19181,2025-06-22,C4146,P0216,W004,8,27459.07,0.21,4
O19182,2026-05-27,C2165,P0500,W001,3,1497.61,0.15,13
O19183,2026-03-27,C0396,P0411,W005,2,1331.19,0.22,9
O19184,2025-10-09,C2931,P0445,W005,4,20160.57,0.17,13
O19185,2025-12-08,C4044,P0279,W004,5,19009.44,0.15,6
O19186,2025-05-15,C3421,P0185,W001,5,7784.04,0.2,13
O19187,2025-04-14,C0542,P0111,W002,6,30319.5,0.19,15
O19188,2025-05-07,C0930,P0153,W003,1,3014.45,0.21,4
O19189,2024-09-15,C4901,P0007,W001,2,12769.3,0.23,2
O19190,2026-03-18,C2695,P0286,W003,10,68840.43,0.06,3
O19191,2024-08-15,C2820,P0482,W002,6,25920.33,0.02,10
O19192,2025-04-12,C4477,P0419,W004,9,13146.16,0.14,10
O19193,2026-02-27,C2690,P0402,W002,10,67345.57,0.14,10
O19194,2024-11-02,C1026,P0463,W002,7,18431.75,0.25,7
O19195,2025-08-22,C0376,P0412,W004,2,8544.88,0.13,13
O19196,2024-09-19,C4752,P0131,W001,6,3884.74,0.09,13
O19197,2024-07-17,C1637,P0024,W003,9,53734.51,0.12,13
O19198,2024-07-10,C0438,P0436,W002,10,43972.01,0.02,13
O19199,2025-08-23,C0990,P0236,W005,10,34636.53,0.08,1
O19200,2025-03-22,C2224,P0155,W004,3,15555.77,0.06,3
O19201,2024-11-24,C4190,P0407,W001,7,8682.22,0.02,9
O19202,2025-04-26,C2091,P0211,W003,1,4606.77,0.09,11
O19203,2026-05-03,C0479,P0281,W004,10,55346.46,0.12,5
O19204,2025-09-10,C4319,P0429,W001,10,6553.62,0.12,6
O19205,2026-03-16,C3634,P0343,W003,5,15053.91,0.07,11
O19206,2025-08-08,C0370,P0226,W002,3,3287.9,0.24,12
O19207,2024-09-10,C4685,P0256,W004,3,10038.63,0.0,8
O19208,2026-05-21,C3256,P0340,W003,7,15251.33,0.23,3
O19209,2024-09-01,C3168,P0319,W004,2,10574.28,0.1,11
O19210,2026-05-01,C2949,P0318,W001,6,25951.69,0.21,2
O19211,2026-04-20,C0444,P0070,W005,3,6624.2,0.25,11
O19212,2024-08-26,C0426,P0292,W005,2,10805.63,0.2,3
O19213,2025-12-06,C2693,P0263,W003,3,7641.08,0.24,12
O19214,2026-05-04,C0980,P0029,W001,4,5702.09,0.03,5
O19215,2024-11-24,C4370,P0078,W004,2,13823.74,0.09,14
O19216,2024-12-25,C1986,P0138,W002,6,8312.74,0.19,15
O19217,2026-04-29,C2880,P0101,W005,7,32290.77,0.07,2
O19218,2025-02-17,C4973,P0022,W001,9,38234.66,0.21,14
O19219,2024-12-06,C2507,P0455,W005,1,4823.81,0.02,4
O19220,2025-04-22,C3050,P0392,W005,3,11035.57,0.07,5
O19221,2026-06-10,C1175,P0320,W002,6,4490.66,0.13,6
O19222,2024-08-30,C3133,P0366,W004,4,21909.85,0.01,14
O19223,2025-12-29,C3651,P0167,W002,1,2601.97,0.12,12
O19224,2026-01-19,C4969,P0070,W002,2,4769.43,0.19,13
O19225,2025-07-09,C2524,P0457,W004,1,432.22,0.08,3
O19226,2024-07-09,C4883,P0411,W005,3,2227.19,0.13,6
O19227,2025-06-07,C1533,P0443,W003,8,36892.61,0.02,15
O19228,2026-01-24,C4896,P0379,W001,2,719.46,0.11,15
O19229,2024-11-01,C1274,P0278,W001,3,16958.37,0.15,10
O19230,2025-01-29,C4783,P0155,W004,10,45233.09,0.18,14
O19231,2026-01-10,C2100,P0454,W003,3,13058.81,0.24,1
O19232,2025-12-17,C4100,P0267,W002,3,5181.01,0.18,7
O19233,2025-07-26,C4002,P0226,W004,9,9863.69,0.24,7
O19234,2025-04-03,C4496,P0395,W001,5,10480.82,0.17,11
O19235,2024-11-27,C4157,P0396,W005,1,4456.07,0.15,11
O19236,2025-02-23,C1342,P0030,W001,2,6674.48,0.07,2
O19237,2026-03-04,C2459,P0217,W001,6,42368.49,0.03,14
O19238,2026-01-23,C1381,P0084,W002,7,30807.6,0.13,7
O19239,2024-10-07,C0249,P0075,W005,4,14965.63,0.17,9
O19240,2024-08-22,C3309,P0258,W003,5,6560.24,0.13,2
O19241,2024-07-31,C1179,P0164,W005,4,17564.67,0.14,10
O19242,2024-10-28,C2018,P0158,W002,4,14678.88,0.2,11
O19243,2025-10-09,C3858,P0176,W001,10,49485.35,0.24,6
O19244,2026-02-18,C0979,P0439,W004,3,4453.95,0.16,7
O19245,2025-11-15,C1079,P0149,W002,9,30467.54,0.02,4
O19246,2024-10-26,C4413,P0232,W003,4,21222.92,0.12,14
O19247,2026-06-10,C4217,P0388,W003,3,3195.85,0.14,4
O19248,2025-07-25,C1076,P0093,W003,1,4086.16,0.02,1
O19249,2025-08-18,C0446,P0314,W002,1,5971.73,0.02,7
O19250,2024-12-03,C4859,P0035,W005,10,13871.23,0.07,4
O19251,2025-07-17,C3933,P0084,W005,7,33994.6,0.04,3
O19252,2026-01-02,C3312,P0058,W005,9,8300.08,0.05,6
O19253,2024-09-01,C0170,P0319,W001,1,4875.92,0.17,14
O19254,2024-07-16,C3636,P0149,W005,8,21831.62,0.21,4
O19255,2025-12-30,C3956,P0330,W005,7,23961.86,0.06,10
O19256,2026-01-20,C0023,P0041,W004,3,4883.95,0.2,15
O19257,2024-12-27,C1690,P0310,W003,9,22700.86,0.12,6
O19258,2025-08-03,C2002,P0271,W003,6,11822.82,0.19,6
O19259,2024-10-13,C2173,P0371,W002,1,3416.04,0.19,8
O19260,2025-03-19,C3729,P0497,W001,7,33921.72,0.1,5
O19261,2025-10-04,C4678,P0004,W004,7,27849.47,0.05,3
O19262,2024-07-11,C1326,P0164,W004,7,35027.23,0.02,9
O19263,2025-07-31,C4676,P0360,W001,10,46470.98,0.07,10
O19264,2024-09-26,C1892,P0349,W002,9,49280.08,0.24,10
O19265,2025-03-05,C4077,P0391,W003,9,68388.52,0.02,6
O19266,2025-08-01,C2060,P0185,W001,5,9632.75,0.01,3
O19267,2024-06-22,C4614,P0266,W004,8,9259.7,0.1,8
O19268,2026-02-11,C4186,P0165,W005,3,7640.14,0.06,7
O19269,2025-10-25,C3575,P0043,W002,6,7548.58,0.2,8
O19270,2026-02-28,C2520,P0044,W003,9,47834.53,0.15,10
O19271,2025-05-05,C1274,P0028,W001,5,8677.05,0.01,7
O19272,2025-06-02,C4173,P0014,W001,2,7965.05,0.09,5
O19273,2024-08-01,C0615,P0200,W003,8,2654.67,0.17,2
O19274,2025-04-20,C2663,P0037,W005,5,18349.06,0.05,3
O19275,2026-02-13,C3546,P0049,W005,8,21333.31,0.23,13
O19276,2026-06-03,C1241,P0409,W004,1,2543.32,0.13,9
O19277,2026-03-28,C4752,P0435,W002,6,4137.26,0.1,3
O19278,2026-01-20,C2441,P0085,W004,6,22729.08,0.12,7
O19279,2024-11-16,C2632,P0094,W004,7,28056.26,0.18,2
O19280,2025-03-27,C2735,P0439,W004,9,15906.96,0.0,13
O19281,2025-06-05,C4888,P0161,W004,9,46239.4,0.06,5
